symbol,name,country,industry,Market Capitalization,Total Revenue ,Shares Outstanding (mm),shares,currency,jakota_indicies
3665.TW,Bizlink Holding Inc. ,Taiwan,Electrical Components and Equipment,1368,1727,163,163126000,TWD,"[]"
5393.TSE,Nichias Corporation ,Japan,Building Products,1368,1678,66,66331800,JPY,"[]"
9412.TSE,SKY Perfect JSAT Holdings Inc. ,Japan,Cable and Satellite,1367,846,289,290644992,JPY,"[]"
5903.TWO,Taiwan FamilyMart Co. Ltd. ,Taiwan,Food Retail,1366,3061,223,223220000,TWD,"[consumer-50]"
2379.TSE,DIP Corporation ,Japan,Human Resource and Employment Services,1366,365,55,55002300,JPY,"[]"
7846.TSE,Pilot Corporation ,Japan,Office Services and Supplies,1363,808,39,39449400,JPY,"[]"
7956.TSE,Pigeon Corporation ,Japan,Household Products,1360,675,120,119657000,JPY,"[consumer-50]"
000150.KO,Doosan Corporation ,South Korea,Industrial Conglomerates,1355,14131,18,13523000,KRW,"[]"
8585.TSE,Orient Corporation ,Japan,Consumer Finance,1355,1598,172,171518000,JPY,"[consumer-50]"
004990.KO,LOTTE Corporation ,South Korea,Industrial Conglomerates,1349,11241,72,70805296,KRW,"[]"
014680.KO,Hansol Chemical Co. Ltd. ,South Korea,Specialty Chemicals,1347,626,11,10878300,KRW,"[]"
4887.TSE,Sawai Group Holdings Co. Ltd. ,Japan,Pharmaceuticals,1344,1419,44,43803300,JPY,"[]"
7867.TSE,TOMY Company Ltd. ,Japan,Leisure Products,1339,1320,91,90724896,JPY,"[consumer-50]"
002380.KO,KCC Corporation ,South Korea,Diversified Chemicals,1338,4961,7,7354170,KRW,"[]"
7947.TSE,FP Corporation ,Japan,Metal Glass and Plastic Containers,1331,1488,82,81847800,JPY,"[]"
1434.TW,Formosa Taffeta Co. Ltd. ,Taiwan,Textiles,1330,1008,1683,1682470016,TWD,"[]"
2404.TW,United Integrated Services Co. Ltd. ,Taiwan,Construction and Engineering,1325,2104,188,187587008,TWD,"[]"
8078.TSE,Hanwa Co. Ltd. ,Japan,Trading Companies and Distributors,1324,18061,41,40637000,JPY,"[]"
000880.KO,Hanwha Corporation ,South Korea,Industrial Conglomerates,1316,48897,74,73826304,KRW,"[]"
8086.TSE,Nipro Corporation ,Japan,Health Care Supplies,1314,3859,163,163096000,JPY,"[]"
9031.TSE,Nishi-Nippon Railroad Co. Ltd. ,Japan,Rail Transportation,1312,3261,79,78830200,JPY,"[]"
357780.KQ,Soulbrain Co. Ltd. ,South Korea,Specialty Chemicals,1312,758,8,0,KRW,"[]"
2607.TSE,Fuji Oil Holdings Inc. ,Japan,Packaged Foods and Meats,1304,3877,86,85965400,JPY,"[]"
007660.KO,ISU Petasys Co. Ltd. ,South Korea,Electronic Components,1302,510,63,63246400,KRW,"[tech-100]"
7476.TSE,AS ONE Corporation ,Japan,Health Care Distributors,1300,641,36,36187900,JPY,"[]"
5423.TSE,Tokyo Steel Manufacturing Co. Ltd. ,Japan,Steel,1299,2582,111,110776000,JPY,"[]"
1969.TSE,Takasago Thermal Engineering Co. Ltd. ,Japan,Building Products,1297,2385,66,66498100,JPY,"[]"
1377.TSE,Sakata Seed Corporation ,Japan,Agricultural Products and Services,1296,553,44,44347800,JPY,"[]"
9303.TSE,The Sumitomo Warehouse Co. Ltd. ,Japan,Marine Ports and Services,1295,1392,79,79241504,JPY,"[]"
4686.TSE,JustSystems Corporation ,Japan,Application Software,1295,289,64,64223900,JPY,"[tech-100]"
298050.KO,Hyosung Advanced Materials Corporation ,South Korea,Commodity Chemicals,1294,2630,5,4468020,KRW,"[]"
8956.TSE,NTT UD REIT Investment Corporation ,Japan,Diversified REITs,1294,169,1,1401640,JPY,"[]"
1808.TW,Run Long Construction Co. Ltd. ,Taiwan,Construction and Engineering,1287,293,451,451025984,TWD,"[]"
000250.KQ,Sam Chun Dang Pharm. Co. Ltd ,South Korea,Pharmaceuticals,1286,137,23,21405800,KRW,"[]"
6523.TSE,PHC Holdings Corporation ,Japan,Health Care Equipment,1283,2464,126,125808000,JPY,"[]"
6368.TSE,Organo Corporation ,Japan,Industrial Machinery and Supplies and Components,1281,928,46,45888900,JPY,"[]"
2809.TW,King's Town Bank ,Taiwan,Diversified Banks,1280,229,1111,1111229952,TWD,"[]"
047040.KO,Daewoo Engineering & Construction Co. Ltd. ,South Korea,Construction and Engineering,1275,8814,411,410886016,KRW,"[]"
005290.KQ,Dongjin Semichem Co. Ltd. ,South Korea,Specialty Chemicals,1275,1083,51,51414500,KRW,"[]"
3048.TSE,Bic Camera Inc. ,Japan,Computer and Electronics Retail,1273,5786,171,171164992,JPY,"[consumer-50]"
3591.TSE,Wacoal Holdings Corp. ,Japan,Apparel Accessories and Luxury Goods,1271,1303,57,58031200,JPY,"[consumer-50]"
9746.TSE,TKC Corporation ,Japan,Data Processing and Outsourced Services,1269,494,52,52426700,JPY,"[]"
8515.TSE,Aiful Corporation ,Japan,Consumer Finance,1260,1025,484,483703008,JPY,"[consumer-50]"
2606.TW,U-Ming Marine Transport Corporation ,Taiwan,Marine Transportation,1256,444,845,845056000,TWD,"[]"
3481.TSE,Mitsubishi Estate Logistics REIT Investment Corporation ,Japan,Industrial REITs,1256,99,1,503485,JPY,"[]"
039030.KQ,EO Technics Co. Ltd. ,South Korea,Semiconductor Materials and Equipment,1251,298,12,12316700,KRW,"[tech-100,semiconductors-25]"
1417.TSE,MIRAIT ONE Corporation ,Japan,Construction and Engineering,1250,3383,95,95628000,JPY,"[]"
1719.TSE,Hazama Ando Corporation ,Japan,Construction and Engineering,1249,2639,157,156470000,JPY,"[]"
2889.TW,IBF Financial Holdings Co. Ltd. ,Taiwan,Diversified Capital Markets,1247,206,3447,3447379968,TWD,"[]"
3865.TSE,Hokuetsu Corporation ,Japan,Paper Products,1247,2149,168,168080992,JPY,"[]"
2498.TW,HTC Corporation ,Taiwan,Technology Hardware Storage and Peripherals,1242,142,831,833126016,TWD,"[]"
2645.TW,Evergreen Aviation Technologies Corporation ,Taiwan,Aerospace and Defense,1233,421,375,0,TWD,"[]"
7732.TSE,Topcon Corporation ,Japan,Electronic Equipment and Instruments,1232,1510,105,105297000,JPY,"[tech-100]"
006740.KO,Young Poong Paper Mfg Co.Ltd. ,South Korea,Paper Products,1230,68,35,44168300,KRW,"[]"
9861.TSE,Yoshinoya Holdings Co. Ltd. ,Japan,Restaurants,1228,1232,65,64680100,JPY,"[]"
8584.TSE,JACCS Co. Ltd. ,Japan,Consumer Finance,1228,1230,35,34679600,JPY,"[consumer-50]"
4928.TSE,Noevir Holdings Co. Ltd. ,Japan,Personal Care Products,1226,430,34,34156400,JPY,"[consumer-50]"
026960.KO,Dong Suh Companies Inc. ,South Korea,Food Distributors,1225,396,99,98672496,KRW,"[]"
009420.KO,Hanall Biopharma Co. Ltd. ,South Korea,Pharmaceuticals,1221,99,51,50693100,KRW,"[]"
2015.TW,Feng Hsin Steel Co. Ltd. ,Taiwan,Steel,1214,1140,582,581598976,TWD,"[]"
7730.TSE,Mani Inc. ,Japan,Health Care Supplies,1213,173,99,98497000,JPY,"[]"
8020.TSE,Kanematsu Corporation ,Japan,Trading Companies and Distributors,1208,6304,84,83474200,JPY,"[]"
3186.TSE,NEXTAGE Co. Ltd. ,Japan,Automotive Retail,1205,3333,80,79563696,JPY,"[consumer-50]"
6323.TSE,Rorze Corporation ,Japan,Semiconductor Materials and Equipment,1203,641,18,17281300,JPY,"[tech-100,semiconductors-25]"
6469.TWO,Great Tree Pharmacy Co. Ltd. ,Taiwan,Drug Retail,1202,491,111,110427000,TWD,"[consumer-50]"
3105.TSE,Nisshinbo Holdings Inc. ,Japan,Industrial Conglomerates,1194,3656,157,157110000,JPY,"[]"
003620.KO,KG Mobility Corp. ,South Korea,Automobile Manufacturers,1191,3107,187,186956000,KRW,"[]"
000120.KO,CJ Logistics Corporation ,South Korea,Air Freight and Logistics,1189,9041,20,19944900,KRW,"[]"
7327.TSE,Daishi Hokuetsu Financial Group Inc. ,Japan,Regional Banks,1183,904,45,44933000,JPY,"[]"
8098.TSE,Inabata & Co.Ltd. ,Japan,Trading Companies and Distributors,1181,5091,56,55842200,JPY,"[]"
2458.TW,ELAN Microelectronics Corporation ,Taiwan,Semiconductors,1180,328,285,284584992,TWD,"[]"
121600.KQ,Advanced Nano Products Co. Ltd. ,South Korea,Specialty Chemicals,1179,62,12,10585800,KRW,"[]"
9505.TSE,Hokuriku Electric Power Company ,Japan,Electric Utilities,1175,5858,209,208748992,JPY,"[]"
7630.TSE,Ichibanya Co. Ltd. ,Japan,Restaurants,1166,357,32,31905000,JPY,"[]"
8133.TSE,Itochu Enex Co.Ltd. ,Japan,Oil and Gas Refining and Marketing,1155,6788,113,112855000,JPY,"[]"
3453.TSE,Kenedix Retail REIT Corporation ,Japan,Retail REITs,1154,145,1,602177,JPY,"[]"
7412.TSE,ATOM Corporation ,Japan,Restaurants,1153,248,193,193106000,JPY,"[]"
6425.TSE,Universal Entertainment Corporation ,Japan,Leisure Products,1152,1134,78,77484000,JPY,"[consumer-50]"
6457.TSE,Glory Ltd. ,Japan,Industrial Machinery and Supplies and Components,1151,1885,56,55591300,JPY,"[]"
6136.TSE,OSG Corporation ,Japan,Industrial Machinery and Supplies and Components,1151,1039,96,95941400,JPY,"[]"
9409.TSE,TV Asahi Holdings Corporation ,Japan,Broadcasting,1151,2103,102,101603000,JPY,"[consumer-50,entertainment-100]"
8194.TSE,Life Corporation ,Japan,Food Retail,1150,5551,47,47012200,JPY,"[consumer-50]"
8154.TSE,Kaga Electronics Co.Ltd. ,Japan,Technology Distributors,1150,4125,26,26261100,JPY,"[]"
4552.TSE,JCR Pharmaceuticals Co. Ltd. ,Japan,Pharmaceuticals,1150,246,125,124776000,JPY,"[]"
7451.TSE,Mitsubishi Shokuhin Co. Ltd. ,Japan,Food Distributors,1147,13955,43,43438300,JPY,"[]"
8366.TSE,The Shiga Bank Ltd. ,Japan,Regional Banks,1143,683,48,47477100,JPY,"[]"
253450.KQ,Studio Dragon Corporation ,South Korea,Movies and Entertainment,1142,603,30,28051500,KRW,"[entertainment-100]"
6274.TWO,Taiwan Union Technology Corporation ,Taiwan,Electronic Components,1137,516,269,269152000,TWD,"[tech-100]"
240810.KQ,Wonik Ips Co. Ltd ,South Korea,Semiconductor Materials and Equipment,1130,674,48,49071500,KRW,"[tech-100,semiconductors-25]"
2412.TSE,Benefit One Inc. ,Japan,Human Resource and Employment Services,1130,286,158,158392992,JPY,"[]"
4478.TSE,freee K.K. ,Japan,Application Software,1128,133,58,57515500,JPY,"[tech-100]"
1833.TSE,Okumura Corporation ,Japan,Construction and Engineering,1127,1822,37,36804900,JPY,"[]"
2637.TW,Wisdom Marine Lines Co. Limited (Cayman) ,Taiwan,Marine Transportation,1123,644,746,746409024,TWD,"[]"
6960.TSE,Fukuda Denshi Co. Ltd. ,Japan,Health Care Equipment,1118,942,30,30250000,JPY,"[]"
2782.TSE,Seria Co. Ltd. ,Japan,Broadline Retail,1117,1478,75,75239600,JPY,"[consumer-50]"
2432.TSE,DeNA Co. Ltd. ,Japan,Interactive Home Entertainment,1117,943,111,111340000,JPY,"[consumer-50]"
2121.TSE,MIXI Inc. ,Japan,Interactive Home Entertainment,1114,1003,74,72973000,JPY,"[consumer-50]"
4974.TSE,Takara Bio Inc. ,Japan,Biotechnology,1113,506,120,120416000,JPY,"[]"
003230.KO,Samyang Foods Co. Ltd. ,South Korea,Packaged Foods and Meats,1112,746,8,7458130,KRW,"[]"
248070.KO,Solum Co. Ltd. ,South Korea,Electronic Components,1110,1509,49,48837100,KRW,"[tech-100]"
7966.TSE,LINTEC Corporation ,Japan,Commodity Chemicals,1110,1938,68,68358800,JPY,"[]"
005850.KO,SL Corporation ,South Korea,Automotive Parts and Equipment,1108,3629,46,46055500,KRW,"[]"
006110.KO,Sam-A Aluminium Company Limited ,South Korea,Aluminum,1108,223,15,14711900,KRW,"[]"
2539.TW,Sakura Development Co.Ltd ,Taiwan,Real Estate Development,1106,171,855,854502016,TWD,"[]"
3287.TSE,Hoshino Resorts REIT Inc. ,Japan,Hotel and Resort REITs,1105,89,0,255558,JPY,"[]"
3596.TW,Arcadyan Technology Corporation ,Taiwan,Communications Equipment,1105,1577,220,220354000,TWD,"[tech-100]"
4046.TSE,Osaka Soda Co. Ltd. ,Japan,Specialty Chemicals,1104,703,25,25441000,JPY,"[]"
004000.KO,LOTTE Fine Chemical Co. Ltd. ,South Korea,Diversified Chemicals,1100,1580,26,25470000,KRW,"[]"
5481.TSE,Sanyo Special Steel Co. Ltd. ,Japan,Steel,1090,2695,55,54486300,JPY,"[]"
4180.TSE,Appier Group Inc. ,Japan,Application Software,1085,156,102,101721000,JPY,"[tech-100]"
6395.TSE,Tadano Ltd. ,Japan,Construction Machinery and Heavy Transportation Equipment,1082,1944,127,126774000,JPY,"[]"
3296.TSE,NIPPON REIT Investment Corporation ,Japan,Diversified REITs,1078,120,1,449930,JPY,"[]"
192820.KO,Cosmax Inc. ,South Korea,Personal Care Products,1078,1275,11,11345700,KRW,"[consumer-50]"
2329.TW,Orient Semiconductor Electronics Limited ,Taiwan,Semiconductors,1077,470,826,555308032,TWD,"[]"
2815.TSE,ARIAKE JAPAN Co. Ltd. ,Japan,Packaged Foods and Meats,1073,388,32,31849700,JPY,"[]"
9787.TSE,Aeon Delight Co. Ltd. ,Japan,Environmental and Facilities Services,1072,2227,49,48529800,JPY,"[]"
2154.TSE,Open Up Group Inc. ,Japan,Human Resource and Employment Services,1070,1118,87,86808000,JPY,"[]"
8415.TWO,Brighton-Best International (Taiwan) Inc. ,Taiwan,Trading Companies and Distributors,1070,840,1023,1022520000,TWD,"[]"
6135.TSE,Makino Milling Machine Co. Ltd. ,Japan,Industrial Machinery and Supplies and Components,1062,1628,24,23881500,JPY,"[]"
4023.TSE,Kureha Corporation ,Japan,Commodity Chemicals,1060,1285,19,18878500,JPY,"[]"
9069.TSE,SENKO Group Holdings Co. Ltd. ,Japan,Air Freight and Logistics,1058,4975,150,149216992,JPY,"[]"
9075.TSE,Fukuyama Transporting Co. Ltd. ,Japan,Cargo Ground Transportation,1054,2019,41,40473400,JPY,"[]"
4961.TW,Fitipower Integrated Technology Inc. ,Taiwan,Semiconductors,1041,533,121,121015000,TWD,"[]"
4547.TSE,Kissei Pharmaceutical Co. Ltd. ,Japan,Pharmaceuticals,1040,488,46,45800900,JPY,"[]"
1717.TW,Eternal Materials Co. Ltd. ,Taiwan,Commodity Chemicals,1037,1408,1178,1178269952,TWD,"[]"
034230.KQ,PARADISE Co. Ltd. ,South Korea,Casinos and Gaming,1037,645,86,78031400,KRW,"[]"
145020.KQ,Hugel Inc. ,South Korea,Biotechnology,1035,229,11,4358200,KRW,"[]"
8016.TW,Sitronix Technology Corporation ,Taiwan,Semiconductors,1034,510,120,119531000,TWD,"[]"
6472.TSE,NTN Corporation ,Japan,Industrial Machinery and Supplies and Components,1031,5548,531,530896992,JPY,"[]"
6116.TW,HannStar Display Corporation ,Taiwan,Electronic Components,1030,439,2859,2858650112,TWD,"[tech-100]"
6213.TW,ITEQ Corporation ,Taiwan,Electronic Components,1028,799,363,362956992,TWD,"[tech-100]"
4680.TSE,Round One Corporation ,Japan,Leisure Facilities,1028,1017,269,269265984,JPY,"[consumer-50]"
8478.TW,Alexander Marine Co. Ltd. ,Taiwan,Leisure Products,1027,182,88,87972000,TWD,"[consumer-50]"
137310.KO,SD Biosensor Inc ,South Korea,Health Care Supplies,1027,830,122,102322000,KRW,"[]"
3714.TW,ENNOSTAR Inc. ,Taiwan,Semiconductors,1025,742,752,751657984,TWD,"[]"
9627.TSE,Ain Holdings Inc. ,Japan,Drug Retail,1023,2617,35,35128200,JPY,"[consumer-50]"
8381.TSE,The San-in Godo BankLtd. ,Japan,Regional Banks,1019,689,153,154380000,JPY,"[]"
2540.TW,JSL Construction & Development Co. Ltd. ,Taiwan,Real Estate Development,1017,196,392,391607008,TWD,"[]"
137400.KQ,People & Technology Inc. ,South Korea,Industrial Machinery and Supplies and Components,1011,327,22,17288400,KRW,"[]"
2337.TSE,Ichigo Inc. ,Japan,Real Estate Operating Companies,1011,441,453,453388992,JPY,"[]"
3097.TSE,The Monogatari Corporation ,Japan,Restaurants,1009,638,36,35655200,JPY,"[]"
1979.TSE,Taikisha Ltd. ,Japan,Construction and Engineering,1009,1602,33,33355800,JPY,"[]"
9948.TSE,ARCS Company Limited ,Japan,Food Retail,1006,4086,55,55178800,JPY,"[consumer-50]"
2014.TW,Chung Hung Steel Corporation ,Taiwan,Steel,1005,1133,1436,1435539968,TWD,"[]"
7105.TSE,Mitsubishi Logisnext Co. Ltd. ,Japan,Construction Machinery and Heavy Transportation Equipment,1005,4470,107,106633000,JPY,"[]"
372170.KQ,YUNSUNG F&C Co.Ltd ,South Korea,Industrial Machinery and Supplies and Components,1005,170,8,0,KRW,"[]"
8218.TSE,Komeri Co.Ltd. ,Japan,Home Improvement Retail,1004,2600,48,48404100,JPY,"[consumer-50]"
5388.TW,Sercomm Corporation ,Taiwan,Communications Equipment,999,2182,262,260139008,TWD,"[tech-100]"
6282.TW,AcBel Polytech Inc. ,Taiwan,Electrical Components and Equipment,996,726,734,733649984,TWD,"[]"
1820.TSE,Nishimatsu Construction Co. Ltd. ,Japan,Construction and Engineering,995,2450,40,39472500,JPY,"[]"
108320.KO,LX Semicon Co. Ltd. ,South Korea,Semiconductors,995,1451,16,16264300,KRW,"[]"
005420.KO,Cosmo Chemical Co. Ltd. ,South Korea,Commodity Chemicals,992,650,35,35476300,KRW,"[]"
2659.TSE,SAN-A CO.LTD. ,Japan,Food Retail,992,1560,31,30903600,JPY,"[consumer-50]"
365340.KQ,SungEel HiTech Co. Ltd. ,South Korea,Environmental and Facilities Services,991,220,12,0,KRW,"[]"
3374.TWO,Xintec Inc. ,Taiwan,Semiconductors,990,213,271,271364000,TWD,"[]"
2730.TSE,EDION Corporation ,Japan,Computer and Electronics Retail,987,4957,98,98450896,JPY,"[consumer-50]"
1904.TW,Cheng Loong Corporation ,Taiwan,Paper and Plastic Packaging Products and Materials,986,1337,1108,1108269952,TWD,"[]"
2101.TW,Nankang Rubber Tire Corp.Ltd. ,Taiwan,Tires and Rubber,985,228,834,833934976,TWD,"[]"
8698.TSE,Monex Group Inc. ,Japan,Investment Banking and Brokerage,984,546,256,256364992,JPY,"[]"
267270.KO,HD Hyundai Construction Equipment Co.Ltd. ,South Korea,Construction Machinery and Heavy Transportation Equipment,981,2854,18,18203300,KRW,"[]"
5857.TSE,ARE Holdings Inc. ,Japan,Precious Metals and Minerals,980,2070,77,76643200,JPY,"[]"
4544.TSE,H.U. Group Holdings Inc. ,Japan,Health Care Services,979,1744,57,56912500,JPY,"[]"
120110.KO,Kolon Industries Inc. ,South Korea,Commodity Chemicals,978,4007,30,27512100,KRW,"[]"
5469.TW,HannStar Board Corporation ,Taiwan,Electronic Components,975,1444,528,528440992,TWD,"[tech-100]"
336260.KO,Doosan Fuel Cell Co. Ltd. ,South Korea,Electrical Components and Equipment,974,217,66,65482700,KRW,"[]"
8850.TSE,Starts Corporation Inc. ,Japan,Diversified Real Estate Activities,974,1650,50,49667200,JPY,"[]"
7780.TSE,Menicon Co. Ltd. ,Japan,Health Care Supplies,971,773,76,76011104,JPY,"[]"
095340.KQ,ISC Co. Ltd. ,South Korea,Semiconductor Materials and Equipment,969,125,17,13898400,KRW,"[tech-100,semiconductors-25]"
7004.TSE,Hitachi Zosen Corporation ,Japan,Industrial Machinery and Supplies and Components,969,3450,169,168528000,JPY,"[]"
2451.TW,Transcend Information Inc. ,Taiwan,Technology Hardware Storage and Peripherals,967,345,429,429062016,TWD,"[]"
6271.TW,Tong Hsing Electronic Industries Ltd. ,Taiwan,Electronic Components,967,409,209,209058000,TWD,"[tech-100]"
000080.KO,HITEJINRO Co. Ltd. ,South Korea,Distillers and Vintners,966,1907,70,68649400,KRW,"[consumer-50]"
8524.TSE,North Pacific BankLtd. ,Japan,Regional Banks,964,827,385,385152992,JPY,"[]"
8803.TSE,Heiwa Real Estate Co. Ltd. ,Japan,Diversified Real Estate Activities,959,292,36,35961000,JPY,"[]"
4626.TSE,Taiyo Holdings Co. Ltd. ,Japan,Specialty Chemicals,958,660,56,55925200,JPY,"[]"
069620.KO,Daewoong pharmaceutical Co.Ltd ,South Korea,Pharmaceuticals,958,1012,12,11506300,KRW,"[]"
6548.TWO,Chang Wah Technology Co. Ltd. ,Taiwan,Semiconductor Materials and Equipment,956,412,927,950539008,TWD,"[tech-100,semiconductors-25]"
214450.KQ,PharmaResearch Co. Ltd. ,South Korea,Biotechnology,952,169,10,9466220,KRW,"[]"
7734.TSE,Riken Keiki Co. Ltd. ,Japan,Electronic Equipment and Instruments,951,316,23,23283400,JPY,"[tech-100]"
8368.TSE,The Hyakugo Bank Ltd. ,Japan,Regional Banks,951,670,254,253582000,JPY,"[]"
7173.TSE,Tokyo Kiraboshi Financial Group Inc. ,Japan,Regional Banks,951,843,30,30113100,JPY,"[]"
4553.TSE,Towa Pharmaceutical Co. Ltd. ,Japan,Pharmaceuticals,946,1508,49,49221800,JPY,"[]"
2607.TW,Evergreen International Storage & Transport Corporation ,Taiwan,Marine Ports and Services,946,544,1067,1067139968,TWD,"[]"
3765.TSE,GungHo Online Entertainment Inc. ,Japan,Interactive Home Entertainment,943,875,60,59896300,JPY,"[consumer-50]"
9939.TW,Taiwan Hon Chuan Enterprise Co. Ltd. ,Taiwan,Metal Glass and Plastic Containers,943,828,288,287785984,TWD,"[]"
002710.KO,TCC Steel Corp. ,South Korea,Steel,940,519,26,26213700,KRW,"[]"
9682.TSE,DTS Corporation ,Japan,IT Consulting and Other Services,938,748,43,43408000,JPY,"[]"
9509.TSE,Hokkaido Electric Power Company Incorporated ,Japan,Electric Utilities,935,6506,205,205634000,JPY,"[]"
2602.TSE,The Nisshin OilliO GroupLtd. ,Japan,Packaged Foods and Meats,933,3784,32,32410600,JPY,"[]"
5371.TWO,Coretronic Corporation ,Taiwan,Electronic Equipment and Instruments,933,1389,391,390980992,TWD,"[tech-100]"
3042.TW,TXC Corporation ,Taiwan,Electronic Components,931,358,310,309756992,TWD,"[tech-100]"
2023.TW,Yieh Phui Enterprise Co. Ltd. ,Taiwan,Steel,931,2359,1966,1965840000,TWD,"[]"
4123.TWO,Center Laboratories Inc. ,Taiwan,Pharmaceuticals,931,34,654,594755968,TWD,"[]"
3222.TSE,United Super Markets Holdings Inc. ,Japan,Food Retail,927,5084,128,128343000,JPY,"[consumer-50]"
007310.KO,Ottogi Corporation ,South Korea,Packaged Foods and Meats,927,2553,3,3736500,KRW,"[]"
375500.KO,DL E&C Co.Ltd. ,South Korea,Construction and Engineering,924,6018,42,37706400,KRW,"[]"
8566.TSE,Ricoh Leasing Company Ltd. ,Japan,Specialized Finance,922,2075,31,30824700,JPY,"[]"
3264.TWO,Ardentec Corporation ,Taiwan,Semiconductors,920,467,474,473920000,TWD,"[]"
7817.TSE,Paramount Bed Holdings Co. Ltd. ,Japan,Health Care Equipment,918,696,58,58290100,JPY,"[]"
3468.TSE,Star Asia Investment Corporation ,Japan,Diversified REITs,918,100,2,2372000,JPY,"[]"
5192.TSE,Mitsuboshi Belting Ltd. ,Japan,Industrial Machinery and Supplies and Components,916,573,28,28355200,JPY,"[]"
006280.KO,GC Biopharma Corp. ,South Korea,Biotechnology,916,1255,11,11413200,KRW,"[]"
4485.TSE,JTOWER Inc. ,Japan,Integrated Telecommunication Services,912,43,22,22033300,JPY,"[]"
112040.KQ,Wemade Co.Ltd. ,South Korea,Interactive Home Entertainment,911,362,34,16399500,KRW,"[consumer-50]"
4368.TSE,Fuso Chemical Co.Ltd. ,Japan,Specialty Chemicals,911,447,35,35243500,JPY,"[]"
9869.TSE,Kato Sangyo Co. Ltd. ,Japan,Food Distributors,911,7484,34,33625000,JPY,"[]"
004800.KO,Hyosung Corporation ,South Korea,Industrial Conglomerates,910,2727,20,19909400,KRW,"[]"
140410.KQ,Mezzion Pharma Co.Ltd. ,South Korea,Pharmaceuticals,908,24,30,8546310,KRW,"[]"
6191.TW,Global Brands Manufacture Ltd. ,Taiwan,Electronic Components,906,750,471,470532000,TWD,"[tech-100]"
3543.TSE,KOMEDA Holdings Co. Ltd. ,Japan,Restaurants,903,282,46,45818000,JPY,"[]"
6890.TSE,Ferrotec Holdings Corporation ,Japan,Semiconductor Materials and Equipment,901,1519,47,46967400,JPY,"[tech-100,semiconductors-25]"
1941.TSE,Chudenko Corporation ,Japan,Construction and Engineering,895,1322,55,54793100,JPY,"[]"
009520.KQ,POSCO M-TECH Co. Ltd. ,South Korea,Steel,893,246,42,41642700,KRW,"[]"
9603.TSE,H.I.S. Co. Ltd. ,Japan,Hotels Resorts and Cruise Lines,889,1455,74,73962096,JPY,"[]"
6235.TW,Waffer Technology Corporation ,Taiwan,Industrial Machinery and Supplies and Components,881,163,193,192135008,TWD,"[]"
1407.TSE,West Holdings Corporation ,Japan,Renewable Electricity,881,323,41,40664500,JPY,"[]"
195940.KQ,HK inno.N Corporation ,South Korea,Pharmaceuticals,880,585,28,0,KRW,"[]"
006360.KO,GS Engineering & Construction Corporation ,South Korea,Construction and Engineering,879,10541,85,84888896,KRW,"[]"
8179.TSE,ROYAL HOLDINGS Co. Ltd. ,Japan,Restaurants,879,838,49,49247200,JPY,"[]"
9936.TSE,Ohsho Food Service Corp. ,Japan,Restaurants,873,657,19,18805000,JPY,"[]"
035760.KQ,CJ ENM CO. Ltd. ,South Korea,Movies and Entertainment,872,3523,21,21929200,KRW,"[entertainment-100]"
5727.TSE,Toho Titanium Co. Ltd. ,Japan,Diversified Metals and Mining,870,529,71,71172304,JPY,"[]"
9418.TSE,USEN-NEXT HOLDINGS Co.Ltd. ,Japan,Alternative Carriers,869,1899,39,60093500,JPY,"[]"
4958.TSE,T. Hasegawa Co. Ltd. ,Japan,Specialty Chemicals,869,448,41,41145300,JPY,"[]"
4095.TSE,Nihon Parkerizing Co. Ltd. ,Japan,Specialty Chemicals,869,834,115,115307000,JPY,"[]"
6643.TWO,M31 Technology Corporation ,Taiwan,Semiconductors,867,47,35,34865800,TWD,"[]"
3110.TSE,Nitto Boseki Co. Ltd. ,Japan,Building Products,865,581,36,36409600,JPY,"[]"
161890.KO,Kolmar Korea Co. Ltd. ,South Korea,Personal Care Products,863,1549,23,22881200,KRW,"[consumer-50]"
457190.KO,ISU Specialty Chemical Co. Ltd. ,South Korea,Specialty Chemicals,862,-,6,0,KRW,"[]"
7981.TSE,Takara Standard Co.Ltd. ,Japan,Building Products,860,1593,69,69019904,JPY,"[]"
8511.TSE,Japan Securities Finance Co. Ltd. ,Japan,Specialized Finance,860,312,86,86109296,JPY,"[]"
122870.KQ,YG Entertainment Inc. ,South Korea,Movies and Entertainment,859,422,19,18197600,KRW,"[entertainment-100]"
6561.TWO,Chief Telecom Inc. ,Taiwan,Alternative Carriers,856,101,78,77819400,TWD,"[]"
3324.TWO,Auras Technology Co. Ltd. ,Taiwan,Technology Hardware Storage and Peripherals,853,406,86,86094096,TWD,"[]"
1609.TW,Ta Ya Electric Wire & Cable Co. Ltd. ,Taiwan,Electrical Components and Equipment,850,821,712,683432000,TWD,"[]"
2455.TW,Visual Photonics Epitaxy Co. Ltd. ,Taiwan,Semiconductor Materials and Equipment,850,65,185,184906000,TWD,"[tech-100,semiconductors-25]"
9757.TSE,Funai Soken Holdings Incorporated ,Japan,Research and Consulting Services,849,185,49,48658400,JPY,"[]"
2855.TW,President Securities Corporation ,Taiwan,Investment Banking and Brokerage,848,246,1456,1455830016,TWD,"[]"
2707.TW,Formosa International Hotels Corporation ,Taiwan,Hotels Resorts and Cruise Lines,847,208,127,127403000,TWD,"[]"
